,Summary_NR,Reporting_ID,Event_Date,Event_Time,Classification,event year,Event_Description,Event_Keyword,End_Use,Stories_in_Building,Height_for_Non_Building,Project_Cost,Project_Type,Associated_SICs,Fatality,Related_Inspection_NR,Original classification,Age,Sex,Nature_of_Injury,Part_of_Body,Source_of_Injury,Event_Type,Environmental_Factor,Human_Factor,Occupation_Code,Degree_of_Injury,Task_Assigned,Hazardous_Substance,Operation_Code,Cause_of_Injury,Cause_of_Fatality,Distance_of_Fall,Height_of_Person,Injury_ID,Activity_NR,State_Flag,Name,Address,City,State,Zip,Owner_Type,Owner_Code,Advance_Notice,Safety_Health,SIC,NAICS,Inspection_Type,Inspection_Scope,Why_No_Inspection,Union,Safety_Planning_Guide_Manf,Safety_Planning_Guide_Const,Safety_Planning_Guide_Maritime,Health_Planning_Guide_Manuf,Health_Planning_Guide_Constr,Health_Planning_Guide_Maritime,Migrant,Mailing_Street,Mailing_City,Mailing_State,Mailing_Zip,No__in_Establishment,Open_Date,Case_Mod_Date,Conf_Closed,Case_Closed,total_current_penalty
155,14355879,521700,13-MAR-95 12.00.00.000000 AM,,Process,95,"Two employees killed, three injured in explosion","BURN,REPAIR,VAPOR,WORK RULES,GAS,LOCKOUT,NAPHTHA,EXPLOSION,VALVE,GASOLINE",,,,,,2911,X,108729682,Process,35,Male,5,5,16,14,10,13,999,2,2,,0,0,0,,,3,108729682,,CLARK OIL REFINING CORPORATION,131ST & KEDZIE,BLUE ISLAND,IL,60406,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,X,,,,,,,0,290,13-Mar-95,7-Sep-10,23-Aug-95,16-Mar-01,1257000
156,14355879,521700,13-MAR-95 12.00.00.000000 AM,,Process,95,"Two employees killed, three injured in explosion","BURN,REPAIR,VAPOR,WORK RULES,GAS,LOCKOUT,NAPHTHA,EXPLOSION,VALVE,GASOLINE",,,,,,2911,X,108729682,Process,35,Male,5,5,16,14,10,13,999,2,2,,0,0,0,,,5,108729682,,CLARK OIL REFINING CORPORATION,131ST & KEDZIE,BLUE ISLAND,IL,60406,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,X,,,,,,,0,290,13-Mar-95,7-Sep-10,23-Aug-95,16-Mar-01,1257000
157,14355879,521700,13-MAR-95 12.00.00.000000 AM,,Process,95,"Two employees killed, three injured in explosion","BURN,REPAIR,VAPOR,WORK RULES,GAS,LOCKOUT,NAPHTHA,EXPLOSION,VALVE,GASOLINE",,,,,,2911,X,108729682,Process,35,Male,5,5,16,14,10,13,999,2,2,,0,0,0,,,4,108729682,,CLARK OIL REFINING CORPORATION,131ST & KEDZIE,BLUE ISLAND,IL,60406,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,X,,,,,,,0,290,13-Mar-95,7-Sep-10,23-Aug-95,16-Mar-01,1257000
158,14355879,521700,13-MAR-95 12.00.00.000000 AM,,Process,95,"Two employees killed, three injured in explosion","BURN,REPAIR,VAPOR,WORK RULES,GAS,LOCKOUT,NAPHTHA,EXPLOSION,VALVE,GASOLINE",,,,,,2911,X,108729682,Process,35,Male,5,5,16,14,10,13,999,1,1,,0,0,0,,,1,108729682,,CLARK OIL REFINING CORPORATION,131ST & KEDZIE,BLUE ISLAND,IL,60406,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,X,,,,,,,0,290,13-Mar-95,7-Sep-10,23-Aug-95,16-Mar-01,1257000
159,14355879,521700,13-MAR-95 12.00.00.000000 AM,,Process,95,"Two employees killed, three injured in explosion","BURN,REPAIR,VAPOR,WORK RULES,GAS,LOCKOUT,NAPHTHA,EXPLOSION,VALVE,GASOLINE",,,,,,2911,X,108729682,Process,35,Male,5,5,16,14,10,13,999,1,1,,0,0,0,,,2,108729682,,CLARK OIL REFINING CORPORATION,131ST & KEDZIE,BLUE ISLAND,IL,60406,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,X,,,,,,,0,290,13-Mar-95,7-Sep-10,23-Aug-95,16-Mar-01,1257000
160,200450906,418600,08-NOV-99 09.00.00.000000 AM,,Process,99,Employee dies from exposure to hydrogen sulfide,"VAPOR,HYDROGEN SULFIDE,OIL TANK,INHALATION,GAS,CHEMICAL VAPOR,OVEREXPOSURE,CHEMICAL",,,,,,2911,X,109150060,Process,36,Male,2,4,19,12,9,11,999,1,1,1480,0,0,0,,,1,109150060,,"DESOTO OIL AND GAS, INC.",HIGHWAY 41 SOUTH & EMMONS RD.,BREWTON,AL,36426,Private,0,Yes,H,2911,0,Accident,Partial,,No,,,,,,,,700 SOUTH PALAFOX ST.,PENSACOLA,FL,32501,4,9-Nov-99,,25-Apr-00,13-Jun-00,6800
161,14227912,317020,17-AUG-90 12.00.00.000000 AM,,Process,90,Employees exposed to hydrogen sulfide during blind removal,"PPE,WORK RULES,INHALATION,AIR CONTAMINATION,TOXIC FUMES,OVEREXPOSURE,RESPIRATOR,HYDROGEN SULFIDE,GAS",,,,,,"29,111,629",,109645051,Process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,982,109645051,,STAR ENTERPRISE,2000 WRANGLE HILL ROAD,DELAWARE CITY,DE,19706,Private,0,No,H,2911,0,Accident,Complete,,Yes,,,,,,,,,,,0,640,17-Aug-90,,27-Aug-90,27-Oct-92,27400
162,14227912,317020,17-AUG-90 12.00.00.000000 AM,,Process,90,Employees exposed to hydrogen sulfide during blind removal,"PPE,WORK RULES,INHALATION,AIR CONTAMINATION,TOXIC FUMES,OVEREXPOSURE,RESPIRATOR,HYDROGEN SULFIDE,GAS",,,,,,"29,111,629",,109645085,Process,48,Male,17,29,19,8,7,19,999,2,1,1480,0,0,0,,,1,109645085,,STAR ENTERPRISE,2000 WRANGLE HILL ROAD,DELAWARE CITY,DE,19706,Private,0,No,S,2911,0,Accident,Complete,,Yes,,,,,,,,,,,0,640,17-Aug-90,,27-Aug-90,22-Oct-92,14600
163,14227912,317020,17-AUG-90 12.00.00.000000 AM,,Process,90,Employees exposed to hydrogen sulfide during blind removal,"PPE,WORK RULES,INHALATION,AIR CONTAMINATION,TOXIC FUMES,OVEREXPOSURE,RESPIRATOR,HYDROGEN SULFIDE,GAS",,,,,,"29,111,629",,109645085,Process,45,Male,17,29,19,8,7,19,999,2,1,1480,0,0,0,,,3,109645085,,STAR ENTERPRISE,2000 WRANGLE HILL ROAD,DELAWARE CITY,DE,19706,Private,0,No,S,2911,0,Accident,Complete,,Yes,,,,,,,,,,,0,640,17-Aug-90,,27-Aug-90,22-Oct-92,14600
164,14227912,317020,17-AUG-90 12.00.00.000000 AM,,Process,90,Employees exposed to hydrogen sulfide during blind removal,"PPE,WORK RULES,INHALATION,AIR CONTAMINATION,TOXIC FUMES,OVEREXPOSURE,RESPIRATOR,HYDROGEN SULFIDE,GAS",,,,,,"29,111,629",,109645085,Process,59,Male,17,29,19,8,7,19,999,2,1,1480,0,0,0,,,2,109645085,,STAR ENTERPRISE,2000 WRANGLE HILL ROAD,DELAWARE CITY,DE,19706,Private,0,No,S,2911,0,Accident,Complete,,Yes,,,,,,,,,,,0,640,17-Aug-90,,27-Aug-90,22-Oct-92,14600
165,14515233,524700,25-OCT-90 12.00.00.000000 AM,,Process,90,Employee killed when he ingests liquid benzene,"BENZENE,PPE,RAILROAD TANK CAR,WORK RULES,SPILL,UNTRAINED,RESPIRATOR",,,,,,2911,X,110296860,Process,47,Male,17,29,9,9,15,19,826,1,1,320,0,0,0,,,1,110296860,,B. P. OIL CO.,1150 METCALF ST.,LIMA,OH,45804,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,512,26-Oct-90,21-Mar-07,6-Dec-90,13-May-91,900
166,514927,625700,04-NOV-90 12.00.00.000000 AM,,Process,90,Employee burned in fire after heat exchanger ruptures,"FLAMMABLE VAPORS,WORK RULES,EQUIPMENT FAILURE,EXPLOSION,HEAT EXCHANGER,BURN,HEATER,FIRE,RUPTURE,REFINERY",,,,,,"29,111,731",,110336682,Process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,110336682,,MOBIL OIL CORPORATION/CHALMETTE REFINERY,500 ST. BERNARD HWY,CHALMETTE,LA,70043,Private,0,No,H,2911,0,Unprog Rel,Partial,,Yes,,,,,,,,POB 1007,CHALMETTE,LA,70044,650,5-Nov-90,17-Jan-08,25-Mar-91,19-Aug-91,900
167,514687,625700,24-DEC-89 12.00.00.000000 AM,,Process,89,"Six employees injured, two killed in vapor cloud explosion","FLAMMABLE VAPORS,WORK RULES,EXPLOSION,LACERATION,PICKUP TRUCK,EYE,FINGER,BACK,ACCIDENTAL DISCHARGE",,,,,,"76,992,911",X,110337177,Process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,110337177,,"EXXON COMPANY, USA",4045 SCENIC HWY,BATON ROUGE,LA,70814,Private,0,Yes,H,2911,0,Accident,Partial,,Yes,,,,,,,,POB 551,BATON ROUGE,LA,70814,1922,26-Dec-89,16-Jan-08,25-Apr-90,9-Sep-93,3000
168,514885,625700,11-MAR-90 12.00.00.000000 AM,,Process,90,Three employees killed in oil tank explosion,"FLAMMABLE VAPORS,WORK RULES,OIL TANK,CIRCULAR SAW,ELECTRIC SAW,EXPLOSION,SMOKE INHALATION,VENTILATION,FIRE,CONSTRUCTION",,,,,,"17,912,911",X,110340387,Process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,110340387,,KERR MCGEE REFINING CORP. COTTON VALLEY REFINERY,HIGHWAY 7 SOUTH,COTTON VALLEY,LA,71018,Private,0,No,S,2911,0,Unprog Rel,Partial,,Yes,,,,,,,,P.O. BOX 97,COTTON VALLEY,LA,71018,32,13-Mar-90,,29-May-90,11-Jul-90,1134
169,514802,625700,14-MAR-90 12.00.00.000000 AM,,Process,90,"One employee killed, one injured when pipe releases pressure","HEAD,STEAM LINE,WORK RULES,RUPTURE,BACK,HIGH PRESSURE,FALL,FALL PROTECTION,PRESSURE RELEASE,REFINERY",,,,,,2911,X,110341351,Process,27,Male,7,3,2,1,7,9,999,3,1,,0,0,0,,,2,110341351,,CITGO PETROLEUM CORPORATION-LCMC,4401 LA HWY 108,SULPHUR,LA,70663,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,,,,0,1300,22-Mar-90,16-Jan-08,28-Mar-90,5-Feb-91,315
170,514802,625700,14-MAR-90 12.00.00.000000 AM,,Process,90,"One employee killed, one injured when pipe releases pressure","HEAD,STEAM LINE,WORK RULES,RUPTURE,BACK,HIGH PRESSURE,FALL,FALL PROTECTION,PRESSURE RELEASE,REFINERY",,,,,,2911,X,110341351,Process,35,Male,12,13,2,5,7,9,999,1,1,,0,0,0,,,1,110341351,,CITGO PETROLEUM CORPORATION-LCMC,4401 LA HWY 108,SULPHUR,LA,70663,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,,,,0,1300,22-Mar-90,16-Jan-08,28-Mar-90,5-Feb-91,315
171,564906,627100,26-AUG-93 02.00.00.000000 PM,,Process,93,Employee dies working in an oxygen deficient atmosphere,"OXYGEN DEFICIENCY,PLATFORM,UNCONSCIOUSNESS,TOXIC ATMOSPHERE,NITROGEN,RESPIRATOR",,,,,,2911,X,110351061,Process,22,Male,2,28,19,8,7,1,999,1,2,,0,0,0,,,1,110351061,,LION OIL COMPANY,1000 MCHENRY AVE.,EL DORADO,AR,71730,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,P. O. BOX 7005,EL DORADO,AR,71730,15,27-Aug-93,,1-Oct-93,28-Sep-95,17500
172,14403083,626000,07-MAR-91 12.00.00.000000 AM,,Process,91,"Two employees killed, five injured by HF acid release","EXPLOSION,PUMP,UNTRAINED,HYDROFLUORIC ACID,LOCKOUT,ACCIDENTAL DISCHARGE,PRESSURE RELEASE",,,,,,"29,111,799",X,110397197,Process,41,Male,17,31,36,8,7,5,999,2,1,1460,0,0,0,,,7,110397197,,"SOUTHWESTERN REFINING COMPANY, INC.",1700 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78407,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,P. O. BOX 9217,CORPUS CHRISTI,TX,78469,346,6-Mar-91,25-Mar-08,12-Aug-91,30-Jul-93,146000
173,14403083,626000,07-MAR-91 12.00.00.000000 AM,,Process,91,"Two employees killed, five injured by HF acid release","EXPLOSION,PUMP,UNTRAINED,HYDROFLUORIC ACID,LOCKOUT,ACCIDENTAL DISCHARGE,PRESSURE RELEASE",,,,,,"29,111,799",X,110397197,Process,42,Male,17,31,36,8,7,5,999,2,1,1460,0,0,0,,,6,110397197,,"SOUTHWESTERN REFINING COMPANY, INC.",1700 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78407,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,P. O. BOX 9217,CORPUS CHRISTI,TX,78469,346,6-Mar-91,25-Mar-08,12-Aug-91,30-Jul-93,146000
174,14403083,626000,07-MAR-91 12.00.00.000000 AM,,Process,91,"Two employees killed, five injured by HF acid release","EXPLOSION,PUMP,UNTRAINED,HYDROFLUORIC ACID,LOCKOUT,ACCIDENTAL DISCHARGE,PRESSURE RELEASE",,,,,,"29,111,799",X,110397197,Process,50,Male,17,31,36,8,7,5,999,1,1,1460,0,0,0,,,1,110397197,,"SOUTHWESTERN REFINING COMPANY, INC.",1700 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78407,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,P. O. BOX 9217,CORPUS CHRISTI,TX,78469,346,6-Mar-91,25-Mar-08,12-Aug-91,30-Jul-93,146000
175,14403083,626000,07-MAR-91 12.00.00.000000 AM,,Process,91,"Two employees killed, five injured by HF acid release","EXPLOSION,PUMP,UNTRAINED,HYDROFLUORIC ACID,LOCKOUT,ACCIDENTAL DISCHARGE,PRESSURE RELEASE",,,,,,"29,111,799",X,110397197,Process,43,Male,17,31,36,8,7,5,999,2,1,1460,0,0,0,,,4,110397197,,"SOUTHWESTERN REFINING COMPANY, INC.",1700 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78407,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,P. O. BOX 9217,CORPUS CHRISTI,TX,78469,346,6-Mar-91,25-Mar-08,12-Aug-91,30-Jul-93,146000
176,14403083,626000,07-MAR-91 12.00.00.000000 AM,,Process,91,"Two employees killed, five injured by HF acid release","EXPLOSION,PUMP,UNTRAINED,HYDROFLUORIC ACID,LOCKOUT,ACCIDENTAL DISCHARGE,PRESSURE RELEASE",,,,,,"29,111,799",X,110397197,Process,39,Male,17,31,36,8,7,5,999,2,1,1460,0,0,0,,,5,110397197,,"SOUTHWESTERN REFINING COMPANY, INC.",1700 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78407,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,P. O. BOX 9217,CORPUS CHRISTI,TX,78469,346,6-Mar-91,25-Mar-08,12-Aug-91,30-Jul-93,146000
177,14403083,626000,07-MAR-91 12.00.00.000000 AM,,Process,91,"Two employees killed, five injured by HF acid release","EXPLOSION,PUMP,UNTRAINED,HYDROFLUORIC ACID,LOCKOUT,ACCIDENTAL DISCHARGE,PRESSURE RELEASE",,,,,,"29,111,799",X,110397197,Process,42,Male,17,31,36,8,7,5,999,1,1,1460,0,0,0,,,2,110397197,,"SOUTHWESTERN REFINING COMPANY, INC.",1700 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78407,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,P. O. BOX 9217,CORPUS CHRISTI,TX,78469,346,6-Mar-91,25-Mar-08,12-Aug-91,30-Jul-93,146000
178,14403083,626000,07-MAR-91 12.00.00.000000 AM,,Process,91,"Two employees killed, five injured by HF acid release","EXPLOSION,PUMP,UNTRAINED,HYDROFLUORIC ACID,LOCKOUT,ACCIDENTAL DISCHARGE,PRESSURE RELEASE",,,,,,"29,111,799",X,110397197,Process,56,Male,17,31,36,8,7,5,999,2,1,1460,0,0,0,,,3,110397197,,"SOUTHWESTERN REFINING COMPANY, INC.",1700 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78407,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,P. O. BOX 9217,CORPUS CHRISTI,TX,78469,346,6-Mar-91,25-Mar-08,12-Aug-91,30-Jul-93,146000
179,14391726,625700,03-MAR-91 12.00.00.000000 AM,,Process,91,Two employees killed and five injured in refinery explosion,"BURN,MAINTENANCE,FIRE,EXPLOSION,REFINERY",,,,,,"29,111,629",X,110416880,Process,52,Male,4,4,35,14,7,14,999,2,1,1340,0,0,0,,,6,110416880,,CITGO PETROLEUM CORPORATION-LCMC,4401 LA HWY 108,SULPHUR,LA,70663,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,1227,4-Mar-91,22-Aug-11,21-Aug-91,25-Apr-97,5800000
180,14391726,625700,03-MAR-91 12.00.00.000000 AM,,Process,91,Two employees killed and five injured in refinery explosion,"BURN,MAINTENANCE,FIRE,EXPLOSION,REFINERY",,,,,,"29,111,629",X,110416880,Process,53,Male,4,4,35,14,7,14,999,3,1,1340,0,0,0,,,7,110416880,,CITGO PETROLEUM CORPORATION-LCMC,4401 LA HWY 108,SULPHUR,LA,70663,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,1227,4-Mar-91,22-Aug-11,21-Aug-91,25-Apr-97,5800000
181,14391726,625700,03-MAR-91 12.00.00.000000 AM,,Process,91,Two employees killed and five injured in refinery explosion,"BURN,MAINTENANCE,FIRE,EXPLOSION,REFINERY",,,,,,"29,111,629",X,110416880,Process,35,Male,4,4,35,14,7,14,999,2,1,1340,0,0,0,,,3,110416880,,CITGO PETROLEUM CORPORATION-LCMC,4401 LA HWY 108,SULPHUR,LA,70663,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,1227,4-Mar-91,22-Aug-11,21-Aug-91,25-Apr-97,5800000
182,14391726,625700,03-MAR-91 12.00.00.000000 AM,,Process,91,Two employees killed and five injured in refinery explosion,"BURN,MAINTENANCE,FIRE,EXPLOSION,REFINERY",,,,,,"29,111,629",X,110416880,Process,48,Male,4,4,35,14,7,14,999,2,2,1340,0,0,0,,,5,110416880,,CITGO PETROLEUM CORPORATION-LCMC,4401 LA HWY 108,SULPHUR,LA,70663,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,1227,4-Mar-91,22-Aug-11,21-Aug-91,25-Apr-97,5800000
183,14391726,625700,03-MAR-91 12.00.00.000000 AM,,Process,91,Two employees killed and five injured in refinery explosion,"BURN,MAINTENANCE,FIRE,EXPLOSION,REFINERY",,,,,,"29,111,629",X,110416880,Process,58,Male,4,4,35,14,7,14,999,1,2,1340,0,0,0,,,1,110416880,,CITGO PETROLEUM CORPORATION-LCMC,4401 LA HWY 108,SULPHUR,LA,70663,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,1227,4-Mar-91,22-Aug-11,21-Aug-91,25-Apr-97,5800000
184,14391726,625700,03-MAR-91 12.00.00.000000 AM,,Process,91,Two employees killed and five injured in refinery explosion,"BURN,MAINTENANCE,FIRE,EXPLOSION,REFINERY",,,,,,"29,111,629",X,110416880,Process,46,Male,4,4,35,14,7,14,999,1,2,1340,0,0,0,,,2,110416880,,CITGO PETROLEUM CORPORATION-LCMC,4401 LA HWY 108,SULPHUR,LA,70663,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,1227,4-Mar-91,22-Aug-11,21-Aug-91,25-Apr-97,5800000
185,14391742,625700,03-MAR-91 12.00.00.000000 AM,,Process,91,Employee injured in refinery explosion and fire,"EXPLOSION,MAINTENANCE,FLAMMABLE LIQUID,FIRE,CONSTRUCTION,OIL LINE,REFINERY",,,,,,"179,129,111,629",,110416880,Process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,110416880,,CITGO PETROLEUM CORPORATION-LCMC,4401 LA HWY 108,SULPHUR,LA,70663,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,1227,4-Mar-91,22-Aug-11,21-Aug-91,25-Apr-97,5800000
186,14391726,625700,03-MAR-91 12.00.00.000000 AM,,Process,91,Two employees killed and five injured in refinery explosion,"BURN,MAINTENANCE,FIRE,EXPLOSION,REFINERY",,,,,,"29,111,629",X,110416880,Process,41,Male,4,4,35,14,7,14,999,2,1,1340,0,0,0,,,4,110416880,,CITGO PETROLEUM CORPORATION-LCMC,4401 LA HWY 108,SULPHUR,LA,70663,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,1227,4-Mar-91,22-Aug-11,21-Aug-91,25-Apr-97,5800000
187,14391718,625700,03-MAR-91 12.00.00.000000 AM,,Process,91,Four employees killed and one injured in refinery explosion,"EXPLOSION,BURN,MAINTENANCE,FIRE,CONSTRUCTION,REFINERY",,,,,,"29,111,629",X,110416880,Process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,110416880,,CITGO PETROLEUM CORPORATION-LCMC,4401 LA HWY 108,SULPHUR,LA,70663,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,1227,4-Mar-91,22-Aug-11,21-Aug-91,25-Apr-97,5800000
188,170082754,625700,28-OCT-94 10.59.00.000000 AM,,Process,94,Employee killed by falling debris,"BUILDING COLLAPSE,FIRE,EXPLOSION,STRUCK BY",,,,,,2911,X,110416989,Process,35,Male,21,19,8,1,5,17,999,1,1,,0,0,0,,,1,110416989,,"CONOCO, INC.",OLD SPANISH TRAIL,WESTLAKE,LA,70669,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,P. O. BOX 37,WESTLAKE,LA,70669,750,28-Oct-94,,21-Apr-95,23-Jul-96,1571500
189,514927,625700,04-NOV-90 12.00.00.000000 AM,,Process,90,Employee burned in fire after heat exchanger ruptures,"FLAMMABLE VAPORS,WORK RULES,EQUIPMENT FAILURE,EXPLOSION,HEAT EXCHANGER,BURN,HEATER,FIRE,RUPTURE,REFINERY",,,,,,"29,111,731",,110419249,Process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,983,110419249,,"DELTA MAINTENANCE, INC.",500 ST. BERNARD HIGHWAY,CHALMETTE,LA,70043,Private,0,Yes,S,2911,0,Unprog Rel,Partial,,Yes,X,,,,,,,P. O. BOX 38,CHALMETTE,LA,70044,142,4-Dec-90,,27-Feb-91,29-May-91,
190,514927,625700,04-NOV-90 12.00.00.000000 AM,,Process,90,Employee burned in fire after heat exchanger ruptures,"FLAMMABLE VAPORS,WORK RULES,EQUIPMENT FAILURE,EXPLOSION,HEAT EXCHANGER,BURN,HEATER,FIRE,RUPTURE,REFINERY",,,,,,"29,111,731",,110419348,Process,37,Male,5,4,16,14,10,17,999,2,1,,0,0,0,,,1,110419348,,MOBIL OIL CORPORATION/CHALMETTE REFINERY,500 ST. BERNARD HWY,CHALMETTE,LA,70043,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,POB 1007,CHALMETTE,LA,70044,650,5-Nov-90,17-Jan-08,25-Mar-91,20-May-91,900
191,14391635,625700,13-FEB-91 12.00.00.000000 AM,,Personnel,91,Employee killed in 20 ft fall from pipe rack,"EQUIPMENT FAILURE,FALL,FALL PROTECTION,UNSTABLE POSITION",,,,,,2911,X,110421401,Personnel,46,Male,12,13,43,5,13,1,999,1,1,,0,0,0,,,1,110421401,,BRITISH PETROLEUM AMERICA,HWY. 23,ALLIANCE,LA,70037,Private,0,Yes,S,2911,0,Accident,Partial,,No,X,,,,,,,POB 395,BELLE CHASSE,LA,70037,320,14-Feb-91,,20-Feb-91,23-Dec-91,560
192,14414080,625700,22-JUL-91 12.00.00.000000 AM,,Process,91,Employee dies of asphyxia from nitrogen atmosphere,"OXYGEN DEFICIENCY,UNCONSCIOUSNESS,ASPHYXIATED,PPE,WORK RULES,TOXIC ATMOSPHERE,NITROGEN,RESPIRATOR",,,,,,2911,X,110423647,Process,52,Male,2,4,19,8,18,1,699,1,2,1900,0,0,0,,,1,110423647,,MOBIL OIL CORPORATION/CHALMETTE REFINERY,500 ST. BERNARD HWY,CHALMETTE,LA,70043,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,POB 1007,CHALMETTE,LA,70044,650,30-Jul-91,17-Jan-08,1-Aug-91,7-Apr-92,
193,170725949,950622,16-APR-93 04.30.00.000000 PM,,Process,93,Employees injured while checking heat exchanger for leak,"REPAIR,BACK,HEAT EXCHANGER,NECK,STRUCK BY",,,,,,2911,,111746293,Process,35,Male,20,3,5,14,5,4,547,3,2,,0,0,0,,,2,111746293,,CHEVRON U.S.A.,841 CHEVRON WAY,RICHMOND,CA,94802,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,P. O. BOX 1272,RICHMOND,CA,94802,1200,19-Apr-93,,20-May-93,7-Dec-93,4625
194,170725949,950622,16-APR-93 04.30.00.000000 PM,,Process,93,Employees injured while checking heat exchanger for leak,"REPAIR,BACK,HEAT EXCHANGER,NECK,STRUCK BY",,,,,,2911,,111746293,Process,33,Male,9,21,43,1,5,4,57,2,1,,0,0,0,,,1,111746293,,CHEVRON U.S.A.,841 CHEVRON WAY,RICHMOND,CA,94802,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,P. O. BOX 1272,RICHMOND,CA,94802,1200,19-Apr-93,,20-May-93,7-Dec-93,4625
195,170725717,950622,20-MAR-93 11.30.00.000000 AM,,Process,93,Employee burned by pump vapor ignition,"BURN,CHEST,COVER,FLAMMABLE VAPORS,FIRE,SLIP,NECK,SPARK,FACE,PUMP",,,,,,2911,,111746590,Process,37,Male,5,9,16,1,10,14,699,2,1,,0,0,0,,,1,111746590,,"CHEVRON U.S.A., INC.",841 CHEVRON WAY,RICHMOND,CA,98402,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,P.O. BOX 1272,RICHMOND,CA,94802,1620,22-Mar-93,,12-Apr-93,30-Apr-93,
196,170725014,950622,05-MAR-92 12.00.00.000000 AM,,Process,92,Employee's foot burned after stepping into pool of hot water,"BURN,WALKING SURFACE,FOOT,HIGH TEMPERATURE,LEG,WATER",,,,,,2911,,111747507,Process,31,Male,10,5,8,10,12,18,999,2,1,,0,0,0,,,1,111747507,,"CHEVRON U.S.A., INC.",841 CHEVRON WAY,RICHMOND,CA,98402,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,P.O. BOX 1272,RICHMOND,CA,94802,1600,10-Mar-92,,25-Jul-92,16-Oct-92,
197,170158570,950641,21-MAR-92 12.00.00.000000 AM,,Process,92,Employee's legs burned by hot water and coke,"BURN,PROTECTIVE CLOTHING,PPE,WORK RULES,PIPE,HIGH TEMPERATURE,HOT WATER,LEG,WATER",,,,,,2911,,111752309,Process,45,Male,5,16,23,1,15,1,235,2,1,8880,0,0,0,,,1,111752309,,CHEVRON PRODUCTS COMPANY,324 W. EL SEGUNDO BLVD.,EL SEGUNDO,CA,90245,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,,,,0,1200,24-Mar-92,8-Mar-11,5-Aug-92,1-Mar-94,8185
